APPL_ID,DC_ID,CREATOR_ID,CREATED_DATE,LAST_UPD_ID,LAST_UPD_DATE,ALLOCATED_AMT,FUNDING_PHS_ORG_CODE,CAN
8725491,55453,RCDC_APP_PROXY_USER,2014-11-19 00:01:42.0,,,267525,CA,8423180
8663288,55453,RCDC_APP_PROXY_USER,2014-11-19 00:01:42.0,,,54950,GM,8472184
8663288,55453,RCDC_APP_PROXY_USER,2014-11-19 00:01:42.0,,,281060,GM,8472185
8725502,55453,RCDC_APP_PROXY_USER,2014-11-19 00:01:42.0,,,524309,EB,8015183
8715711,55453,RCDC_APP_PROXY_USER,2014-11-19 00:01:42.0,,,216883,CA,8467010
8715711,55453,RCDC_APP_PROXY_USER,2014-11-19 00:01:42.0,,,10004,CA,8475964
8742713,55453,RCDC_APP_PROXY_USER,2014-11-19 00:01:42.0,,,161475,MH,8472605
8604148,55453,RCDC_APP_PROXY_USER,2014-11-19 00:01:42.0,,,195000,DA,8472632
8627928,55453,RCDC_APP_PROXY_USER,2014-11-19 00:01:42.0,,,568768,GM,8472185
8645548,55453,RCDC_APP_PROXY_USER,2014-11-19 00:01:42.0,,,277246,AG,8470696
8696029,55453,RCDC_APP_PROXY_USER,2014-11-19 00:01:42.0,,,214809,MH,8472591
8735992,55453,RCDC_APP_PROXY_USER,2014-11-19 00:01:42.0,,,276334,MH,8472594
8890297,55453,RCDC_APP_PROXY_USER,2014-11-19 00:01:42.0,,,104165,CA,8479566
8735991,55453,RCDC_APP_PROXY_USER,2014-11-19 00:01:42.0,,,241944,MH,8472594
8835589,55453,RCDC_APP_PROXY_USER,2014-11-19 00:01:42.0,,,29195,NS,8472431
8727117,55453,RCDC_APP_PROXY_USER,2014-11-19 00:01:42.0,,,309811,NS,8472428
8645562,55453,RCDC_APP_PROXY_USER,2014-11-19 00:01:42.0,,,288722,AG,8470696
8665421,55453,RCDC_APP_PROXY_USER,2014-11-19 00:01:42.0,,,241530,EB,8472698
8645564,55453,RCDC_APP_PROXY_USER,2014-11-19 00:01:42.0,,,326111,AG,8470698
8727113,55453,RCDC_APP_PROXY_USER,2014-11-19 00:01:42.0,,,546112,NS,8472428
8665423,55453,RCDC_APP_PROXY_USER,2014-11-19 00:01:42.0,,,371973,EB,8472698
8645566,55453,RCDC_APP_PROXY_USER,2014-11-19 00:01:42.0,,,839482,AG,8470696
8601693,55453,RCDC_APP_PROXY_USER,2014-11-19 00:01:42.0,,,308484,CA,8479566
8727112,55453,RCDC_APP_PROXY_USER,2014-11-19 00:01:42.0,,,2857573,NS,8472428
8665409,55453,RCDC_APP_PROXY_USER,2014-11-19 00:01:42.0,,,363678,DK,8472278
8758212,55453,RCDC_APP_PROXY_USER,2014-11-19 00:01:42.0,,,445153,DC,8472510
8645556,55453,RCDC_APP_PROXY_USER,2014-11-19 00:01:42.0,,,245042,AG,8470696
8583346,55453,RCDC_APP_PROXY_USER,2014-11-19 00:01:42.0,,,143576,MH,8472598
8583345,55453,RCDC_APP_PROXY_USER,2014-11-19 00:01:42.0,,,164178,MH,8472598
8601684,55453,RCDC_APP_PROXY_USER,2014-11-19 00:01:42.0,,,333923,AA,8470415
8682886,55453,RCDC_APP_PROXY_USER,2014-11-19 00:01:42.0,,,82224,AR,8472467
8890287,55453,RCDC_APP_PROXY_USER,2014-11-19 00:01:42.0,,,78198,ES,8469964
8657876,55453,RCDC_APP_PROXY_USER,2014-11-19 00:01:42.0,,,314441,CA,8479566
8938523,55453,RCDC_APP_PROXY_USER,2014-11-19 00:01:42.0,,,1154029,BC,
8636705,55453,RCDC_APP_PROXY_USER,2014-11-19 00:01:42.0,,,72779,HD,8471483
8938520,55453,RCDC_APP_PROXY_USER,2014-11-19 00:01:42.0,,,1089901,BC,
8586359,55453,RCDC_APP_PROXY_USER,2014-11-19 00:01:42.0,,,167326,MH,8472591
8897000,55453,RCDC_APP_PROXY_USER,2014-11-19 00:01:42.0,,,9162,NS,8472428
8586354,55453,RCDC_APP_PROXY_USER,2014-11-19 00:01:42.0,,,141930,MH,8472598
8657857,55453,RCDC_APP_PROXY_USER,2014-11-19 00:01:42.0,,,424053,CA,8479566
8657869,55453,RCDC_APP_PROXY_USER,2014-11-19 00:01:42.0,,,391504,CA,8479566
8688200,55453,RCDC_APP_PROXY_USER,2014-11-19 00:01:42.0,,,329103,DA,8472633
8630169,55453,RCDC_APP_PROXY_USER,2014-11-19 00:01:42.0,,,467351,HL,8475146
8657905,55453,RCDC_APP_PROXY_USER,2014-11-19 00:01:42.0,,,320027,CA,8479568
8688242,55453,RCDC_APP_PROXY_USER,2014-11-19 00:01:42.0,,,602789,EB,8015183
8630177,55453,RCDC_APP_PROXY_USER,2014-11-19 00:01:42.0,,,468543,AR,8472466
8636675,55453,RCDC_APP_PROXY_USER,2014-11-19 00:01:42.0,,,192170,DK,8472276
8688241,55453,RCDC_APP_PROXY_USER,2014-11-19 00:01:42.0,,,556039,EB,8472701
8665490,55453,RCDC_APP_PROXY_USER,2014-11-19 00:01:42.0,,,436829,MH,8472591
8938555,55453,RCDC_APP_PROXY_USER,2014-11-19 00:01:42.0,,,892256,EY,
8758044,55453,RCDC_APP_PROXY_USER,2014-11-19 00:01:42.0,,,345375,MH,8472591
8586315,55453,RCDC_APP_PROXY_USER,2014-11-19 00:01:42.0,,,379000,GM,8472185
8665498,55453,RCDC_APP_PROXY_USER,2014-11-19 00:01:42.0,,,105555,MH,8472591
8930892,55453,RCDC_APP_PROXY_USER,2014-11-19 00:01:42.0,,,3823893,HL,8470187
8657894,55453,RCDC_APP_PROXY_USER,2014-11-19 00:01:42.0,,,469056,CA,8479566
8695817,55453,RCDC_APP_PROXY_USER,2014-11-19 00:01:42.0,,,69711,CA,8423165
8695817,55453,RCDC_APP_PROXY_USER,2014-11-19 00:01:42.0,,,2889,CA,8473421
8827932,55453,RCDC_APP_PROXY_USER,2014-11-19 00:01:42.0,,,92923,DK,8472280
8636771,55453,RCDC_APP_PROXY_USER,2014-11-19 00:01:42.0,,,216924,MH,8472591
8601826,55453,RCDC_APP_PROXY_USER,2014-11-19 00:01:42.0,,,145316,CA,8423165
8601826,55453,RCDC_APP_PROXY_USER,2014-11-19 00:01:42.0,,,1962,CA,8473421
8766942,55453,RCDC_APP_PROXY_USER,2014-11-19 00:01:42.0,,,193536,NS,8472430
8827925,55453,RCDC_APP_PROXY_USER,2014-11-19 00:01:42.0,,,538996,NS,8472430
8688154,55453,RCDC_APP_PROXY_USER,2014-11-19 00:01:42.0,,,555510,AT,8472674
8688155,55453,RCDC_APP_PROXY_USER,2014-11-19 00:01:42.0,,,410748,AT,8472674
8640160,54626,RCDC_APP_PROXY_USER,2014-11-19 01:31:59.0,,,171692,DK,8472281
8640162,54626,RCDC_APP_PROXY_USER,2014-11-19 01:31:59.0,,,206041,DK,8472281
8640167,54626,RCDC_APP_PROXY_USER,2014-11-19 01:31:59.0,,,1655309,DK,8469933
8640166,54626,RCDC_APP_PROXY_USER,2014-11-19 01:31:59.0,,,407956,DK,8472276
8609578,54626,RCDC_APP_PROXY_USER,2014-11-19 01:31:59.0,,,374100,GM,8472185
8640169,54626,RCDC_APP_PROXY_USER,2014-11-19 01:31:59.0,,,322034,DK,8472277
8640173,54626,RCDC_APP_PROXY_USER,2014-11-19 01:31:59.0,,,553944,DK,8472277
8609583,54626,RCDC_APP_PROXY_USER,2014-11-19 01:31:59.0,,,461129,HD,8014702
8640172,54626,RCDC_APP_PROXY_USER,2014-11-19 01:31:59.0,,,637782,DK,8472276
8640177,54626,RCDC_APP_PROXY_USER,2014-11-19 01:31:59.0,,,564915,DK,8472276
8640179,54626,RCDC_APP_PROXY_USER,2014-11-19 01:31:59.0,,,495205,EB,8472698
8781864,54626,RCDC_APP_PROXY_USER,2014-11-19 01:31:59.0,,,224994,MH,8472624
8609590,54626,RCDC_APP_PROXY_USER,2014-11-19 01:31:59.0,,,128589,HL,8476439
8886959,54626,RCDC_APP_PROXY_USER,2014-11-19 01:31:59.0,,,10093,OD,8010129
8886959,54626,RCDC_APP_PROXY_USER,2014-11-19 01:31:59.0,,,4361,OD,8010093
8886959,54626,RCDC_APP_PROXY_USER,2014-11-19 01:31:59.0,,,6230,HL,8475173
8886959,54626,RCDC_APP_PROXY_USER,2014-11-19 01:31:59.0,,,25230,CA,8482282
8640182,54626,RCDC_APP_PROXY_USER,2014-11-19 01:31:59.0,,,612652,GM,8472185
8764591,54626,RCDC_APP_PROXY_USER,2014-11-19 01:31:59.0,,,325654,NS,8472428
8609599,54626,RCDC_APP_PROXY_USER,2014-11-19 01:31:59.0,,,222762,MH,8472597
8609598,54626,RCDC_APP_PROXY_USER,2014-11-19 01:31:59.0,,,251937,MH,8472597
8609597,54626,RCDC_APP_PROXY_USER,2014-11-19 01:31:59.0,,,228954,MH,8472597
8640131,54626,RCDC_APP_PROXY_USER,2014-11-19 01:31:59.0,,,118638,DA,8472644
8640129,54626,RCDC_APP_PROXY_USER,2014-11-19 01:31:59.0,,,346528,DA,8472632
8781851,54626,RCDC_APP_PROXY_USER,2014-11-19 01:31:59.0,,,737794,DE,8472274
8609542,54626,RCDC_APP_PROXY_USER,2014-11-19 01:31:59.0,,,551410,AI,8477154
8609546,54626,RCDC_APP_PROXY_USER,2014-11-19 01:31:59.0,,,962696,AI,8476981
8781844,54626,RCDC_APP_PROXY_USER,2014-11-19 01:31:59.0,,,499900,AA,8470488
8609548,54626,RCDC_APP_PROXY_USER,2014-11-19 01:31:59.0,,,309875,AI,8472321
8729881,54626,RCDC_APP_PROXY_USER,2014-11-19 01:31:59.0,,,475056,HD,8014706
8609549,54626,RCDC_APP_PROXY_USER,2014-11-19 01:31:59.0,,,495000,AI,8472325
8781840,54626,RCDC_APP_PROXY_USER,2014-11-19 01:31:59.0,,,294693,AI,8476982
8640140,54626,RCDC_APP_PROXY_USER,2014-11-19 01:31:59.0,,,119424,DK,8472282
8640146,54626,RCDC_APP_PROXY_USER,2014-11-19 01:31:59.0,,,332801,DK,8472282
8640148,54626,RCDC_APP_PROXY_USER,2014-11-19 01:31:59.0,,,144188,DK,8472282
8640154,54626,RCDC_APP_PROXY_USER,2014-11-19 01:31:59.0,,,436214,DK,8472277
8609565,54626,RCDC_APP_PROXY_USER,2014-11-19 01:31:59.0,,,108742,CA,8479565
8609565,54626,RCDC_APP_PROXY_USER,2014-11-19 01:31:59.0,,,118800,DK,8472278
8609565,54626,RCDC_APP_PROXY_USER,2014-11-19 01:31:59.0,,,200000,DK,8016409
8609565,54626,RCDC_APP_PROXY_USER,2014-11-19 01:31:59.0,,,1368047,DK,8472276
8609565,54626,RCDC_APP_PROXY_USER,2014-11-19 01:31:59.0,,,800000,AG,8470698
8781824,54626,RCDC_APP_PROXY_USER,2014-11-19 01:31:59.0,,,143382,DK,8469933
8729832,54626,RCDC_APP_PROXY_USER,2014-11-19 01:31:59.0,,,131605,CA,8478298
8729832,54626,RCDC_APP_PROXY_USER,2014-11-19 01:31:59.0,,,1919,CA,8473575
8729835,54626,RCDC_APP_PROXY_USER,2014-11-19 01:31:59.0,,,62874,CA,8478298
8729835,54626,RCDC_APP_PROXY_USER,2014-11-19 01:31:59.0,,,917,CA,8473575
8729834,54626,RCDC_APP_PROXY_USER,2014-11-19 01:31:59.0,,,175986,CA,8478298
8729834,54626,RCDC_APP_PROXY_USER,2014-11-19 01:31:59.0,,,2566,CA,8473575
8764777,54626,RCDC_APP_PROXY_USER,2014-11-19 01:31:59.0,,,108000,AR,8472484
8729836,54626,RCDC_APP_PROXY_USER,2014-11-19 01:31:59.0,,,84071,CA,8478298
8729836,54626,RCDC_APP_PROXY_USER,2014-11-19 01:31:59.0,,,1226,CA,8473575
8660966,54626,RCDC_APP_PROXY_USER,2014-11-19 01:31:59.0,,,518331,CA,8479565
8782314,54626,RCDC_APP_PROXY_USER,2014-11-19 01:31:59.0,,,999999,AI,8476982
8729827,54626,RCDC_APP_PROXY_USER,2014-11-19 01:31:59.0,,,131778,CA,8478298
8729827,54626,RCDC_APP_PROXY_USER,2014-11-19 01:31:59.0,,,1921,CA,8473575
8729826,54626,RCDC_APP_PROXY_USER,2014-11-19 01:31:59.0,,,880542,CA,8478298
8729826,54626,RCDC_APP_PROXY_USER,2014-11-19 01:31:59.0,,,12838,CA,8473575
8609527,54626,RCDC_APP_PROXY_USER,2014-11-19 01:31:59.0,,,166666,MD,8472689
8729829,54626,RCDC_APP_PROXY_USER,2014-11-19 01:31:59.0,,,78947,CA,8478298
8729829,54626,RCDC_APP_PROXY_USER,2014-11-19 01:31:59.0,,,1151,CA,8473575
8729831,54626,RCDC_APP_PROXY_USER,2014-11-19 01:31:59.0,,,178016,CA,8478298
8729831,54626,RCDC_APP_PROXY_USER,2014-11-19 01:31:59.0,,,2595,CA,8473575
8606424,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,299692,CA,8479568
8692106,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,323000,DC,8472510
8692120,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,221198,CA,8479567
8762000,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,294500,GM,8472185
8661012,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,223597,CA,8423165
8661012,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,2359,CA,8473421
8599462,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,351698,EY,8472436
8885402,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,432648,HL,8475146
8753399,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,231962,AR,8472472
8653426,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,30089,CA,8473573
8762004,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,373582,HL,8475152
8885414,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,379998,HL,8475152
8625272,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,370480,CA,8479568
8599446,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,348272,CA,8479567
8753349,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,85570,AR,8472472
8762045,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,543666,HL,8475150
8731469,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,250000,AI,8480840
8753326,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,67962,CA,8423165
8753326,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,1365,CA,8473421
8753323,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,105458,CA,8423165
8753323,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,2118,CA,8473421
8753321,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,117967,CA,8423165
8753321,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,2370,CA,8473421
8762055,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,332707,GM,8472185
8748928,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,131693,HL,8476443
8692188,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,491348,AR,8472466
8753333,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,76524,CA,8423165
8753333,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,1537,CA,8473421
8678551,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,101168,DE,8472270
8661096,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,411294,AG,8470692
8779306,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,225000,EB,8472723
8599494,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,240632,NS,8472428
8731505,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,654174,AI,8472325
8625190,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,376976,CA,8479567
8634038,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,319603,CA,8479568
8831944,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,194271,RM,8480682
8670756,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,329021,GM,8472185
8661123,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,37309,CA,8423165
8661123,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,2445,CA,8473421
8649331,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,42676,EB,8472718
8670755,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,414960,GM,8472185
8678465,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,81000,NS,8472428
8653536,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,344509,AR,8472466
8761875,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,291450,DK,8472278
8634019,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,306936,AR,8472466
8691984,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,243765,HL,8475146
8625346,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,485447,NS,8472428
8691997,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,2231289,HL,8475152
8701885,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,218710,CA,8479567
8740154,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,304000,AR,8472466
8770745,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,240000,NS,8472428
8599337,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,134282,HD,8014702
8625398,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,435000,HL,8475150
8761895,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,361812,DK,8472278
8831971,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,430091,RM,8480682
8692013,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,467950,HL,8475146
8692011,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,662960,HL,8475150
8761906,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,335859,DK,8472278
8661175,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,120102,DK,8475350
8684372,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,73550,HD,8014702
8606115,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,336832,AR,8472466
8692028,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,455487,NS,8472428
8640552,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,390000,HL,8475146
8661178,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,141588,DK,8475350
8761918,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,416250,HL,8475146
8625299,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,238557,ES,8469964
8722849,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,299320,CA,8479567
8722848,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,360439,CA,8479567
8625300,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,328239,ES,8469964
8722851,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,577151,CA,8479567
8722850,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,322541,CA,8479567
8831876,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,440381,RM,8480682
8785605,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,191000,NS,8472428
8785605,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,315150,RM,8480682
8722859,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,579004,CA,8479568
8606146,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,403698,AI,8472332
8625280,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,456574,CA,8479565
8692062,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,444250,MH,8472591
8670784,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,335325,NS,8472428
8761958,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,419090,DK,8472278
8670786,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,665779,NS,8472428
8701888,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,15283,GM,8472206
8670787,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,7324,NS,8472431
8606198,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,575611,CA,8479568
8701895,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,30977,NS,8472431
8634071,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,355854,CA,8479568
8885344,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,393420,HL,8475150
8731631,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,170695,CA,8478298
8731630,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,1027402,CA,8478298
8661227,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,1178791,HL,8475152
8824068,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,202612,EB,8472698
8661226,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,1062802,HL,8475152
8661226,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,79464,HL,8475154
8661229,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,1111936,HL,8475152
8661228,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,1118686,HL,8475152
8661228,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,39109,HL,8475154
8661231,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,1135134,HL,8475146
8770763,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,158992,CA,8479568
8661230,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,1266111,HL,8475152
8661232,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,1171517,HL,8475146
8661233,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,1206710,HL,8475150
8661234,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,1144836,HL,8475146
8661235,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,71190,HL,8475149
8661235,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,1299487,HL,8475146
8731637,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,82882,CA,8478298
8661236,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,1275404,HL,8475146
8731634,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,179611,CA,8478298
8661238,54193,RCDC_APP_PROXY_USER,2014-11-19 01:16:47.0,,,130113,HL,8475183
8769914,55095,RCDC_APP_PROXY_USER,2014-11-18 22:07:36.0,,,278951,AI,8472302
8769892,55095,RCDC_APP_PROXY_USER,2014-11-18 22:07:36.0,,,231692,ES,8469965
8700515,55095,RCDC_APP_PROXY_USER,2014-11-18 22:07:36.0,,,516628,MH,8472592
8670181,55095,RCDC_APP_PROXY_USER,2014-11-18 22:07:36.0,,,378800,HL,8475150
8700519,55095,RCDC_APP_PROXY_USER,2014-11-18 22:07:36.0,,,248881,MH,8472591
8700522,55095,RCDC_APP_PROXY_USER,2014-11-18 22:07:36.0,,,50288,MH,8472594
8629626,55095,RCDC_APP_PROXY_USER,2014-11-18 22:07:36.0,,,372400,HL,8475146
8705128,55095,RCDC_APP_PROXY_USER,2014-11-18 22:07:36.0,,,73079,CA,8479565
8948161,55095,RCDC_APP_PROXY_USER,2014-11-18 22:07:36.0,,,200000,MH,8469684
8767329,55095,RCDC_APP_PROXY_USER,2014-11-18 22:07:36.0,,,129870,HL,8475183
8629621,55095,RCDC_APP_PROXY_USER,2014-11-18 22:07:36.0,,,167899,CA,8479565
8629622,55095,RCDC_APP_PROXY_USER,2014-11-18 22:07:36.0,,,139590,HL,8475183
8629623,55095,RCDC_APP_PROXY_USER,2014-11-18 22:07:36.0,,,150874,HL,8475183
8629618,55095,RCDC_APP_PROXY_USER,2014-11-18 22:07:36.0,,,435000,AI,8472343
8736474,55095,RCDC_APP_PROXY_USER,2014-11-18 22:07:36.0,,,155362,AI,8012183
8629574,55095,RCDC_APP_PROXY_USER,2014-11-18 22:07:36.0,,,636077,HL,8475146
8813510,55095,RCDC_APP_PROXY_USER,2014-11-18 22:07:36.0,,,25000,OD,8470092
8705098,55095,RCDC_APP_PROXY_USER,2014-11-18 22:07:36.0,,,32758,NR,8472505
8674761,55095,RCDC_APP_PROXY_USER,2014-11-18 22:07:36.0,,,804125,MH,8472591
8813512,55095,RCDC_APP_PROXY_USER,2014-11-18 22:07:36.0,,,60187,AG,8469737
8533799,55095,RCDC_APP_PROXY_USER,2014-11-18 22:07:36.0,,,28718,HD,8014708
8905136,55095,RCDC_APP_PROXY_USER,2014-11-18 22:07:36.0,,,104320,HL,8475149
8705214,55095,RCDC_APP_PROXY_USER,2014-11-18 22:07:36.0,,,384792,DE,8472268
8767399,55095,RCDC_APP_PROXY_USER,2014-11-18 22:07:36.0,,,88499,NR,8472503
8813349,55095,RCDC_APP_PROXY_USER,2014-11-18 22:07:36.0,,,413445,HD,8014702
8947971,55095,RCDC_APP_PROXY_USER,2014-11-18 22:07:36.0,,,435112,AI,8470038
8674603,55095,RCDC_APP_PROXY_USER,2014-11-18 22:07:36.0,,,320571,CA,8479566
8629690,55095,RCDC_APP_PROXY_USER,2014-11-18 22:07:36.0,,,205494,AI,8472302
8629695,55095,RCDC_APP_PROXY_USER,2014-11-18 22:07:36.0,,,158313,AR,8472470
8629694,55095,RCDC_APP_PROXY_USER,2014-11-18 22:07:36.0,,,686727,AT,8472674
8767379,55095,RCDC_APP_PROXY_USER,2014-11-18 22:07:36.0,,,283500,HG,8472561
8674581,55095,RCDC_APP_PROXY_USER,2014-11-18 22:07:36.0,,,666922,CA,8479565
8767384,55095,RCDC_APP_PROXY_USER,2014-11-18 22:07:36.0,,,157654,DK,8475350
8813319,55095,RCDC_APP_PROXY_USER,2014-11-18 22:07:36.0,,,182698,RM,8480682
8629658,55095,RCDC_APP_PROXY_USER,2014-11-18 22:07:36.0,,,316532,DC,8472510
8629732,55095,RCDC_APP_PROXY_USER,2014-11-18 22:07:36.0,,,179388,DK,8475349
8705268,55095,RCDC_APP_PROXY_USER,2014-11-18 22:07:36.0,,,385000,DE,8472268
8629728,55095,RCDC_APP_PROXY_USER,2014-11-18 22:07:36.0,,,377168,DK,8472281
8736372,55095,RCDC_APP_PROXY_USER,2014-11-18 22:07:36.0,,,181502,AR,8472476
8629742,55095,RCDC_APP_PROXY_USER,2014-11-18 22:07:36.0,,,379352,EB,8472698
8629743,55095,RCDC_APP_PROXY_USER,2014-11-18 22:07:36.0,,,9900,TW,8476361
8629743,55095,RCDC_APP_PROXY_USER,2014-11-18 22:07:36.0,,,525713,ES,8469965
8705274,55095,RCDC_APP_PROXY_USER,2014-11-18 22:07:36.0,,,42676,NR,8472505
